118.000,57.000,82.000,98.000
121.000,54.000,77.000,101.000
120.000,56.000,77.000,98.000
119.000,54.000,78.000,99.000
120.000,56.000,77.000,97.000
119.000,57.000,77.000,96.000
120.000,56.000,78.000,96.000
121.000,58.000,74.000,94.000
122.000,58.000,74.000,95.000
122.000,58.000,74.000,95.000
122.000,59.000,74.000,93.000
122.000,59.000,74.000,92.000
123.000,58.000,73.000,93.000
123.000,57.000,75.000,93.000
122.000,55.000,77.000,96.000
122.000,56.000,74.000,94.000
121.000,56.000,74.000,94.000
119.000,53.000,76.000,100.000
118.000,55.000,76.000,94.000
118.000,52.000,78.000,97.000
118.000,53.000,75.000,94.000
117.000,54.000,75.000,93.000
117.000,54.000,75.000,94.000
115.000,51.000,76.000,96.000
116.000,54.000,73.000,95.000
117.000,53.000,74.000,97.000
116.000,54.000,74.000,95.000
115.000,55.000,75.000,96.000
113.000,54.000,76.000,98.000
114.000,55.000,76.000,97.000
114.000,53.000,76.000,99.000
113.000,53.000,76.000,98.000
111.000,53.000,78.000,98.000
112.000,55.000,75.000,95.000
111.000,55.000,76.000,96.000
109.000,56.000,76.000,94.000
108.000,57.000,76.000,94.000
107.000,56.000,76.000,95.000
108.000,57.000,75.000,94.000
107.000,54.000,77.000,98.000
108.000,56.000,75.000,94.000
108.000,56.000,75.000,94.000
104.000,54.000,77.000,97.000
104.000,55.000,76.000,96.000
104.000,56.000,76.000,96.000
103.000,56.000,77.000,95.000
102.000,55.000,76.000,100.000
102.000,53.000,77.000,98.000
102.000,51.000,78.000,101.000
101.000,50.000,77.000,101.000
101.000,55.000,77.000,95.000
103.000,54.000,78.000,97.000
105.000,55.000,76.000,95.000
105.000,52.000,78.000,97.000
104.000,52.000,79.000,100.000
105.000,50.000,79.000,102.000
108.000,53.000,75.000,96.000
105.000,51.000,78.000,98.000
106.000,52.000,76.000,98.000
108.000,52.000,73.000,95.000
108.000,47.000,75.000,100.000
109.000,48.000,77.000,100.000
110.000,50.000,79.000,98.000
112.000,51.000,76.000,97.000
115.000,48.000,76.000,95.000
119.000,51.000,76.000,92.000
122.000,51.000,73.000,92.000
123.000,50.000,73.000,94.000
125.000,48.000,74.000,92.000
125.000,45.000,77.000,97.000
126.000,48.000,77.000,96.000
128.000,50.000,77.000,94.000
129.000,48.000,77.000,96.000
129.000,48.000,76.000,98.000
130.000,48.000,74.000,98.000
131.000,50.000,74.000,97.000
129.000,48.000,76.000,98.000
128.000,53.000,75.000,95.000
126.000,53.000,81.000,98.000
126.000,54.000,83.000,96.000
124.000,54.000,85.000,98.000
124.000,53.000,82.000,99.000
124.000,55.000,77.000,93.000
123.000,53.000,84.000,98.000
125.000,60.000,74.000,85.000
127.000,56.000,77.000,89.000
124.000,52.000,79.000,93.000
123.000,50.000,81.000,101.000
123.000,51.000,81.000,100.000
122.000,55.000,76.000,93.000
122.000,56.000,74.000,93.000
121.000,57.000,74.000,95.000
120.000,56.000,75.000,94.000
121.000,55.000,75.000,92.000
122.000,57.000,74.000,88.000
122.000,54.000,75.000,91.000
122.000,56.000,74.000,89.000
120.000,54.000,74.000,91.000
119.000,55.000,74.000,90.000
120.000,55.000,76.000,90.000
122.000,57.000,71.000,88.000
121.000,55.000,73.000,90.000
123.000,52.000,71.000,94.000
123.000,54.000,70.000,89.000
124.000,50.000,71.000,93.000
124.000,48.000,74.000,98.000
125.000,51.000,72.000,94.000
125.000,54.000,73.000,90.000
127.000,52.000,73.000,92.000
126.000,51.000,73.000,93.000
125.000,54.000,73.000,91.000
125.000,53.000,75.000,92.000
125.000,52.000,74.000,93.000
124.000,50.000,77.000,97.000
124.000,52.000,78.000,94.000
126.000,51.000,74.000,95.000
125.000,51.000,75.000,95.000
124.000,52.000,76.000,93.000
124.000,50.000,73.000,94.000
124.000,55.000,71.000,89.000
124.000,50.000,75.000,96.000
123.000,49.000,77.000,96.000
124.000,51.000,74.000,95.000
125.000,53.000,74.000,93.000
124.000,53.000,74.000,93.000
122.000,51.000,73.000,95.000
124.000,52.000,74.000,93.000
124.000,52.000,76.000,94.000
124.000,51.000,79.000,99.000
124.000,52.000,77.000,100.000
124.000,52.000,77.000,98.000
124.000,58.000,73.000,93.000
122.000,54.000,75.000,100.000
122.000,55.000,75.000,97.000
124.000,59.000,67.000,83.000
125.000,58.000,71.000,79.000
124.000,59.000,72.000,88.000
124.000,59.000,72.000,88.000
125.000,58.000,69.000,78.000
130.000,59.000,66.000,75.000
129.000,59.000,69.000,81.000
129.000,59.000,69.000,81.000
117.000,57.000,71.000,85.000
119.000,58.000,70.000,82.000
128.000,59.000,67.000,79.000
130.000,59.000,66.000,77.000
129.000,59.000,69.000,77.000
129.000,59.000,68.000,80.000
126.000,57.000,70.000,83.000
127.000,57.000,70.000,85.000
127.000,57.000,71.000,87.000
122.000,55.000,75.000,89.000
123.000,55.000,71.000,84.000
123.000,55.000,71.000,84.000
123.000,58.000,69.000,85.000
123.000,58.000,70.000,84.000
123.000,58.000,70.000,84.000
122.000,58.000,70.000,84.000
122.000,58.000,70.000,84.000
122.000,58.000,70.000,84.000
122.000,58.000,70.000,84.000
122.000,58.000,70.000,84.000
