146.000,54.000,68.000,101.000
148.000,65.000,62.000,83.000
149.000,65.000,62.000,85.000
149.000,65.000,63.000,85.000
152.000,64.000,64.000,84.000
154.000,64.000,61.000,80.000
155.000,64.000,63.000,83.000
160.000,64.000,59.000,82.000
161.000,65.000,59.000,81.000
163.000,64.000,60.000,81.000
163.000,65.000,62.000,81.000
164.000,68.000,62.000,81.000
165.000,69.000,60.000,80.000
167.000,72.000,59.000,77.000
168.000,71.000,60.000,77.000
174.000,73.000,57.000,75.000
177.000,74.000,56.000,77.000
179.000,76.000,54.000,73.000
183.000,77.000,55.000,71.000
188.000,75.000,53.000,74.000
189.000,73.000,50.000,68.000
191.000,71.000,52.000,68.000
194.000,71.000,50.000,63.000
196.000,72.000,51.000,67.000
198.000,76.000,48.000,60.000
200.000,80.000,46.000,63.000
197.000,82.000,49.000,62.000
196.000,84.000,48.000,64.000
196.000,86.000,48.000,61.000
193.000,88.000,46.000,59.000
190.000,88.000,49.000,62.000
186.000,85.000,47.000,58.000
183.000,84.000,47.000,61.000
181.000,81.000,47.000,60.000
175.000,80.000,47.000,60.000
171.000,80.000,47.000,60.000
167.000,79.000,47.000,61.000
164.000,79.000,45.000,59.000
159.000,78.000,47.000,61.000
155.000,77.000,48.000,62.000
156.000,78.000,50.000,64.000
155.000,80.000,49.000,61.000
156.000,80.000,49.000,62.000
154.000,81.000,49.000,59.000
152.000,82.000,48.000,59.000
148.000,82.000,50.000,62.000
146.000,83.000,49.000,59.000
147.000,83.000,46.000,59.000
147.000,82.000,45.000,61.000
147.000,82.000,46.000,63.000
145.000,80.000,46.000,60.000
146.000,81.000,42.000,55.000
146.000,80.000,43.000,59.000
147.000,81.000,42.000,58.000
150.000,83.000,42.000,58.000
149.000,84.000,45.000,57.000
148.000,88.000,43.000,59.000
148.000,90.000,44.000,58.000
149.000,92.000,44.000,57.000
150.000,93.000,44.000,56.000
154.000,93.000,41.000,55.000
156.000,89.000,42.000,56.000
159.000,84.000,44.000,56.000
162.000,81.000,45.000,56.000
164.000,80.000,46.000,55.000
167.000,76.000,47.000,57.000
172.000,74.000,46.000,60.000
173.000,76.000,47.000,62.000
175.000,77.000,48.000,61.000
178.000,79.000,46.000,60.000
181.000,80.000,45.000,60.000
184.000,81.000,45.000,62.000
185.000,82.000,45.000,62.000
184.000,81.000,45.000,61.000
185.000,80.000,45.000,59.000
187.000,81.000,45.000,59.000
187.000,80.000,43.000,56.000
185.000,77.000,46.000,57.000
187.000,77.000,44.000,58.000
184.000,79.000,44.000,55.000
182.000,80.000,43.000,55.000
180.000,83.000,43.000,54.000
178.000,83.000,43.000,55.000
177.000,82.000,45.000,57.000
178.000,82.000,43.000,54.000
177.000,81.000,42.000,56.000
174.000,80.000,44.000,58.000
174.000,79.000,44.000,57.000
171.000,78.000,45.000,60.000
169.000,76.000,46.000,62.000
168.000,73.000,45.000,59.000
162.000,73.000,46.000,60.000
158.000,73.000,48.000,63.000
156.000,71.000,47.000,60.000
157.000,74.000,46.000,60.000
158.000,78.000,46.000,60.000
155.000,81.000,47.000,60.000
156.000,84.000,49.000,59.000
155.000,85.000,47.000,58.000
154.000,85.000,48.000,60.000
156.000,87.000,46.000,57.000
158.000,87.000,46.000,59.000
157.000,86.000,44.000,56.000
160.000,86.000,43.000,52.000
161.000,85.000,44.000,54.000
162.000,83.000,45.000,53.000
164.000,84.000,45.000,54.000
170.000,84.000,43.000,54.000
173.000,86.000,45.000,53.000
175.000,86.000,43.000,57.000
178.000,84.000,44.000,59.000
178.000,84.000,46.000,59.000
179.000,85.000,44.000,59.000
178.000,82.000,46.000,61.000
181.000,83.000,45.000,57.000
184.000,83.000,46.000,58.000
187.000,84.000,45.000,58.000
188.000,83.000,44.000,56.000
188.000,84.000,44.000,54.000
192.000,81.000,42.000,53.000
190.000,81.000,43.000,55.000
192.000,83.000,43.000,55.000
191.000,84.000,44.000,58.000
192.000,88.000,45.000,58.000
194.000,91.000,45.000,59.000
194.000,91.000,43.000,56.000
193.000,89.000,43.000,57.000
192.000,85.000,44.000,59.000
188.000,85.000,45.000,58.000
187.000,81.000,44.000,57.000
182.000,77.000,45.000,58.000
182.000,75.000,44.000,60.000
181.000,76.000,44.000,57.000
178.000,75.000,47.000,58.000
176.000,79.000,45.000,57.000
171.000,79.000,44.000,56.000
168.000,81.000,44.000,56.000
165.000,82.000,44.000,55.000
163.000,82.000,44.000,57.000
163.000,81.000,43.000,56.000
162.000,78.000,45.000,60.000
161.000,79.000,45.000,58.000
161.000,79.000,46.000,61.000
163.000,82.000,43.000,56.000
165.000,81.000,44.000,59.000
169.000,81.000,42.000,58.000
168.000,82.000,47.000,62.000
169.000,85.000,47.000,63.000
171.000,84.000,45.000,62.000
175.000,84.000,44.000,58.000
175.000,83.000,45.000,59.000
175.000,83.000,45.000,59.000
182.000,81.000,44.000,58.000
183.000,79.000,45.000,58.000
184.000,77.000,43.000,59.000
188.000,78.000,42.000,58.000
188.000,81.000,41.000,57.000
187.000,83.000,43.000,58.000
186.000,84.000,45.000,57.000
187.000,86.000,45.000,58.000
187.000,87.000,44.000,59.000
186.000,89.000,43.000,57.000
183.000,89.000,46.000,62.000
183.000,91.000,44.000,57.000
182.000,89.000,45.000,60.000
180.000,89.000,45.000,60.000
182.000,87.000,44.000,59.000
183.000,85.000,44.000,56.000
183.000,81.000,43.000,59.000
179.000,80.000,44.000,58.000
175.000,80.000,45.000,59.000
172.000,80.000,46.000,61.000
172.000,81.000,45.000,60.000
170.000,83.000,45.000,60.000
168.000,86.000,45.000,59.000
165.000,86.000,46.000,60.000
158.000,83.000,47.000,61.000
157.000,83.000,46.000,58.000
155.000,82.000,45.000,57.000
157.000,82.000,42.000,53.000
156.000,84.000,42.000,53.000
156.000,84.000,42.000,55.000
158.000,83.000,42.000,59.000
162.000,87.000,42.000,55.000
163.000,89.000,44.000,57.000
166.000,94.000,41.000,53.000
167.000,94.000,43.000,57.000
170.000,98.000,42.000,55.000
171.000,96.000,45.000,60.000
175.000,96.000,45.000,58.000
177.000,96.000,47.000,60.000
180.000,96.000,46.000,60.000
186.000,93.000,43.000,58.000
191.000,89.000,44.000,58.000
190.000,87.000,46.000,60.000
193.000,86.000,45.000,59.000
196.000,85.000,46.000,57.000
202.000,85.000,45.000,59.000
206.000,86.000,45.000,60.000
209.000,89.000,44.000,58.000
213.000,89.000,44.000,60.000
218.000,89.000,43.000,56.000
219.000,90.000,43.000,55.000
219.000,89.000,43.000,58.000
216.000,90.000,47.000,63.000
221.000,89.000,43.000,57.000
218.000,88.000,43.000,57.000
216.000,89.000,43.000,57.000
213.000,87.000,47.000,64.000
217.000,89.000,43.000,57.000
215.000,89.000,42.000,57.000
212.000,90.000,43.000,56.000
211.000,88.000,45.000,58.000
212.000,92.000,44.000,52.000
209.000,90.000,44.000,55.000
208.000,85.000,45.000,59.000
207.000,85.000,45.000,58.000
204.000,86.000,45.000,61.000
202.000,89.000,45.000,60.000
201.000,88.000,45.000,61.000
202.000,87.000,46.000,62.000
199.000,86.000,47.000,63.000
199.000,86.000,46.000,61.000
200.000,85.000,43.000,59.000
200.000,86.000,43.000,58.000
201.000,91.000,43.000,55.000
205.000,93.000,42.000,54.000
206.000,92.000,44.000,58.000
207.000,92.000,43.000,58.000
208.000,92.000,43.000,58.000
210.000,91.000,43.000,57.000
210.000,87.000,44.000,60.000
212.000,86.000,44.000,59.000
214.000,88.000,44.000,59.000
218.000,86.000,45.000,58.000
222.000,82.000,46.000,61.000
227.000,84.000,46.000,60.000
229.000,88.000,46.000,58.000
233.000,89.000,49.000,61.000
236.000,95.000,45.000,55.000
234.000,100.000,45.000,55.000
235.000,100.000,47.000,57.000
233.000,96.000,49.000,63.000
236.000,101.000,46.000,58.000
238.000,99.000,47.000,59.000
239.000,97.000,50.000,61.000
241.000,98.000,50.000,60.000
241.000,100.000,49.000,61.000
235.000,96.000,51.000,64.000
233.000,93.000,55.000,66.000
233.000,94.000,54.000,65.000
231.000,91.000,54.000,69.000
230.000,97.000,51.000,66.000
228.000,96.000,51.000,67.000
225.000,99.000,50.000,65.000
223.000,90.000,54.000,72.000
218.000,95.000,52.000,64.000
217.000,90.000,50.000,64.000
218.000,84.000,50.000,63.000
218.000,78.000,51.000,64.000
224.000,73.000,51.000,65.000
229.000,76.000,48.000,63.000
232.000,79.000,52.000,66.000
236.000,88.000,49.000,63.000
242.000,89.000,49.000,64.000
245.000,93.000,50.000,63.000
249.000,96.000,49.000,66.000
255.000,96.000,51.000,63.000
259.000,93.000,50.000,61.000
258.000,85.000,52.000,62.000
263.000,82.000,51.000,62.000
268.000,77.000,51.000,63.000
271.000,74.000,48.000,61.000
273.000,74.000,45.000,58.000
271.000,72.000,48.000,60.000
268.000,76.000,48.000,60.000
266.000,81.000,48.000,58.000
265.000,73.000,48.000,65.000
263.000,78.000,51.000,61.000
265.000,79.000,47.000,58.000
264.000,78.000,46.000,57.000
262.000,74.000,49.000,61.000
263.000,73.000,50.000,62.000
261.000,67.000,52.000,68.000
263.000,73.000,49.000,63.000
263.000,72.000,48.000,62.000
264.000,73.000,49.000,61.000
265.000,71.000,48.000,61.000
264.000,69.000,49.000,65.000
264.000,71.000,50.000,63.000
263.000,71.000,50.000,64.000
261.000,69.000,53.000,66.000
262.000,71.000,51.000,65.000
263.000,72.000,52.000,66.000
263.000,71.000,53.000,70.000
260.000,69.000,54.000,73.000
258.000,74.000,53.000,70.000
252.000,78.000,54.000,69.000
246.000,85.000,50.000,62.000
239.000,81.000,52.000,66.000
235.000,79.000,51.000,67.000
225.000,74.000,54.000,70.000
224.000,81.000,50.000,65.000
218.000,81.000,50.000,64.000
217.000,82.000,49.000,63.000
213.000,78.000,51.000,66.000
212.000,83.000,49.000,64.000
208.000,81.000,50.000,65.000
204.000,82.000,51.000,66.000
201.000,81.000,52.000,68.000
200.000,79.000,52.000,71.000
193.000,79.000,51.000,68.000
190.000,79.000,50.000,67.000
185.000,79.000,48.000,65.000
176.000,76.000,49.000,65.000
167.000,73.000,48.000,66.000
159.000,72.000,48.000,64.000
153.000,70.000,47.000,63.000
148.000,69.000,46.000,62.000
143.000,68.000,48.000,63.000
140.000,72.000,46.000,60.000
137.000,72.000,47.000,59.000
135.000,71.000,47.000,58.000
137.000,72.000,45.000,58.000
136.000,74.000,46.000,58.000
134.000,79.000,46.000,58.000
130.000,78.000,48.000,61.000
134.000,78.000,48.000,59.000
140.000,79.000,47.000,59.000
141.000,80.000,48.000,60.000
141.000,80.000,49.000,59.000
144.000,81.000,48.000,65.000
145.000,80.000,47.000,62.000
149.000,80.000,48.000,62.000
153.000,84.000,48.000,61.000
160.000,81.000,49.000,64.000
164.000,86.000,48.000,62.000
165.000,86.000,49.000,61.000
168.000,85.000,46.000,58.000
169.000,76.000,47.000,64.000
169.000,72.000,47.000,63.000
169.000,71.000,47.000,62.000
170.000,66.000,48.000,64.000
170.000,65.000,48.000,64.000
168.000,67.000,49.000,63.000
169.000,72.000,49.000,64.000
172.000,84.000,48.000,62.000
176.000,95.000,49.000,64.000
182.000,103.000,49.000,61.000
186.000,105.000,54.000,69.000
191.000,111.000,56.000,69.000
196.000,115.000,54.000,68.000
197.000,116.000,54.000,69.000
199.000,117.000,56.000,68.000
205.000,115.000,54.000,69.000
206.000,114.000,55.000,72.000
206.000,117.000,52.000,67.000
201.000,107.000,54.000,72.000
197.000,104.000,56.000,73.000
201.000,105.000,49.000,63.000
196.000,102.000,49.000,61.000
193.000,96.000,49.000,60.000
187.000,90.000,46.000,60.000
180.000,86.000,48.000,63.000
181.000,86.000,47.000,61.000
179.000,90.000,42.000,56.000
177.000,90.000,42.000,55.000
174.000,90.000,43.000,56.000
174.000,92.000,43.000,56.000
175.000,98.000,42.000,54.000
172.000,97.000,42.000,56.000
172.000,94.000,43.000,57.000
170.000,93.000,45.000,59.000
172.000,91.000,42.000,58.000
170.000,89.000,43.000,57.000
168.000,85.000,47.000,64.000
168.000,81.000,47.000,63.000
168.000,81.000,46.000,63.000
170.000,82.000,46.000,61.000
172.000,81.000,46.000,61.000
173.000,79.000,47.000,61.000
185.000,83.000,46.000,59.000
185.000,86.000,47.000,58.000
192.000,93.000,45.000,56.000
197.000,94.000,47.000,57.000
203.000,97.000,47.000,57.000
208.000,98.000,44.000,54.000
212.000,96.000,43.000,52.000
214.000,94.000,45.000,53.000
215.000,89.000,44.000,55.000
213.000,85.000,44.000,55.000
209.000,82.000,46.000,58.000
209.000,82.000,45.000,56.000
208.000,82.000,44.000,54.000
206.000,82.000,46.000,55.000
206.000,85.000,43.000,53.000
207.000,86.000,42.000,53.000
204.000,88.000,43.000,53.000
201.000,87.000,46.000,56.000
200.000,87.000,44.000,55.000
197.000,87.000,46.000,55.000
195.000,87.000,42.000,52.000
193.000,82.000,44.000,54.000
191.000,75.000,49.000,60.000
191.000,74.000,46.000,58.000
190.000,72.000,48.000,58.000
192.000,82.000,45.000,52.000
194.000,85.000,44.000,52.000
192.000,83.000,45.000,54.000
193.000,87.000,42.000,53.000
194.000,91.000,43.000,53.000
194.000,90.000,42.000,54.000
191.000,86.000,48.000,61.000
191.000,86.000,49.000,61.000
194.000,90.000,42.000,54.000
196.000,88.000,42.000,54.000
195.000,80.000,44.000,60.000
199.000,83.000,42.000,55.000
203.000,82.000,40.000,54.000
207.000,83.000,42.000,55.000
212.000,83.000,48.000,61.000
218.000,95.000,40.000,51.000
221.000,99.000,43.000,52.000
221.000,98.000,43.000,54.000
